idx,site,xseq_lb,xseq_ub,yseq_lb,yseq_ub
54865,TEAK,326627.34,326771.34,4105886.64,4106030.64
54866,TEAK,326627.34,326771.34,4105982.64,4106126.64
54867,TEAK,326627.34,326771.34,4106078.64,4106222.64
54868,TEAK,326627.34,326771.34,4106174.64,4106318.64
54869,TEAK,326627.34,326771.34,4106270.64,4106414.64
54870,TEAK,326627.34,326771.34,4106366.64,4106510.64
54871,TEAK,326627.34,326771.34,4106462.64,4106606.64
54872,TEAK,326627.34,326771.34,4106558.64,4106702.64
54873,TEAK,326627.34,326771.34,4106654.64,4106798.64
54874,TEAK,326627.34,326771.34,4106750.64,4106894.64
54875,TEAK,326627.34,326771.34,4106846.64,4106990.64
54876,TEAK,326627.34,326771.34,4106942.64,4107086.64
54877,TEAK,326627.34,326771.34,4107038.64,4107182.64
54878,TEAK,326627.34,326771.34,4107134.64,4107278.64
54879,TEAK,326627.34,326771.34,4107230.64,4107374.64
54880,TEAK,326627.34,326771.34,4107326.64,4107470.64
54881,TEAK,326627.34,326771.34,4107422.64,4107566.64
54882,TEAK,326627.34,326771.34,4107518.64,4107662.64
54883,TEAK,326627.34,326771.34,4107614.64,4107758.64
54884,TEAK,326627.34,326771.34,4107710.64,4107854.64
54885,TEAK,326627.34,326771.34,4107806.64,4107950.64
54886,TEAK,326627.34,326771.34,4107902.64,4108046.64
54887,TEAK,326627.34,326771.34,4107998.64,4108142.64
54888,TEAK,326627.34,326771.34,4108094.64,4108238.64
54889,TEAK,326627.34,326771.34,4108190.64,4108334.64
54890,TEAK,326627.34,326771.34,4108286.64,4108430.64
54891,TEAK,326627.34,326771.34,4108382.64,4108526.64
54892,TEAK,326627.34,326771.34,4108478.64,4108622.64
54893,TEAK,326627.34,326771.34,4108574.64,4108718.64
54894,TEAK,326627.34,326771.34,4108670.64,4108814.64
54895,TEAK,326627.34,326771.34,4108766.64,4108910.64
54896,TEAK,326627.34,326771.34,4108862.64,4109006.64
54897,TEAK,326723.34,326867.34,4087262.64,4087406.64
54898,TEAK,326723.34,326867.34,4087358.64,4087502.64
54899,TEAK,326723.34,326867.34,4087454.64,4087598.64
54900,TEAK,326723.34,326867.34,4087550.64,4087694.64
54901,TEAK,326723.34,326867.34,4087646.64,4087790.64
54902,TEAK,326723.34,326867.34,4087742.64,4087886.64
54903,TEAK,326723.34,326867.34,4087838.64,4087982.64
54904,TEAK,326723.34,326867.34,4087934.64,4088078.64
54905,TEAK,326723.34,326867.34,4088030.64,4088174.64
54906,TEAK,326723.34,326867.34,4088126.64,4088270.64
54907,TEAK,326723.34,326867.34,4088222.64,4088366.64
54908,TEAK,326723.34,326867.34,4088318.64,4088462.64
54909,TEAK,326723.34,326867.34,4088414.64,4088558.64
54910,TEAK,326723.34,326867.34,4088510.64,4088654.64
54911,TEAK,326723.34,326867.34,4088606.64,4088750.64
54912,TEAK,326723.34,326867.34,4088702.64,4088846.64
54913,TEAK,326723.34,326867.34,4088798.64,4088942.64
54914,TEAK,326723.34,326867.34,4088894.64,4089038.64
54915,TEAK,326723.34,326867.34,4088990.64,4089134.64
54916,TEAK,326723.34,326867.34,4089086.64,4089230.64
54917,TEAK,326723.34,326867.34,4089182.64,4089326.64
54918,TEAK,326723.34,326867.34,4089278.64,4089422.64
54919,TEAK,326723.34,326867.34,4089374.64,4089518.64
54920,TEAK,326723.34,326867.34,4089470.64,4089614.64
54921,TEAK,326723.34,326867.34,4089566.64,4089710.64
54922,TEAK,326723.34,326867.34,4089662.64,4089806.64
54923,TEAK,326723.34,326867.34,4089758.64,4089902.64
54924,TEAK,326723.34,326867.34,4089854.64,4089998.64
54925,TEAK,326723.34,326867.34,4089950.64,4090094.64
54926,TEAK,326723.34,326867.34,4090046.64,4090190.64
54927,TEAK,326723.34,326867.34,4090142.64,4090286.64
54928,TEAK,326723.34,326867.34,4090238.64,4090382.64
54929,TEAK,326723.34,326867.34,4090334.64,4090478.64
54930,TEAK,326723.34,326867.34,4090430.64,4090574.64
54931,TEAK,326723.34,326867.34,4090526.64,4090670.64
54932,TEAK,326723.34,326867.34,4090622.64,4090766.64
54933,TEAK,326723.34,326867.34,4090718.64,4090862.64
54934,TEAK,326723.34,326867.34,4090814.64,4090958.64
54935,TEAK,326723.34,326867.34,4090910.64,4091054.64
54936,TEAK,326723.34,326867.34,4091006.64,4091150.64
54937,TEAK,326723.34,326867.34,4091102.64,4091246.64
54938,TEAK,326723.34,326867.34,4091198.64,4091342.64
54939,TEAK,326723.34,326867.34,4091294.64,4091438.64
54940,TEAK,326723.34,326867.34,4091390.64,4091534.64
54941,TEAK,326723.34,326867.34,4091486.64,4091630.64
54942,TEAK,326723.34,326867.34,4091582.64,4091726.64
54943,TEAK,326723.34,326867.34,4091678.64,4091822.64
54944,TEAK,326723.34,326867.34,4091774.64,4091918.64
54945,TEAK,326723.34,326867.34,4091870.64,4092014.64
54946,TEAK,326723.34,326867.34,4091966.64,4092110.64
54947,TEAK,326723.34,326867.34,4092062.64,4092206.64
54948,TEAK,326723.34,326867.34,4092158.64,4092302.64
54949,TEAK,326723.34,326867.34,4092254.64,4092398.64
54950,TEAK,326723.34,326867.34,4092350.64,4092494.64
54951,TEAK,326723.34,326867.34,4092446.64,4092590.64
54952,TEAK,326723.34,326867.34,4092542.64,4092686.64
54953,TEAK,326723.34,326867.34,4092638.64,4092782.64
54954,TEAK,326723.34,326867.34,4092734.64,4092878.64
54955,TEAK,326723.34,326867.34,4092830.64,4092974.64
54956,TEAK,326723.34,326867.34,4092926.64,4093070.64
54957,TEAK,326723.34,326867.34,4093022.64,4093166.64
54958,TEAK,326723.34,326867.34,4093118.64,4093262.64
54959,TEAK,326723.34,326867.34,4093214.64,4093358.64
54960,TEAK,326723.34,326867.34,4093310.64,4093454.64
54961,TEAK,326723.34,326867.34,4093406.64,4093550.64
54962,TEAK,326723.34,326867.34,4093502.64,4093646.64
54963,TEAK,326723.34,326867.34,4093598.64,4093742.64
54964,TEAK,326723.34,326867.34,4093694.64,4093838.64
54965,TEAK,326723.34,326867.34,4093790.64,4093934.64
54966,TEAK,326723.34,326867.34,4093886.64,4094030.64
54967,TEAK,326723.34,326867.34,4093982.64,4094126.64
54968,TEAK,326723.34,326867.34,4094078.64,4094222.64
54969,TEAK,326723.34,326867.34,4094174.64,4094318.64
54970,TEAK,326723.34,326867.34,4094270.64,4094414.64
54971,TEAK,326723.34,326867.34,4094366.64,4094510.64
54972,TEAK,326723.34,326867.34,4094462.64,4094606.64
54973,TEAK,326723.34,326867.34,4094558.64,4094702.64
54974,TEAK,326723.34,326867.34,4094654.64,4094798.64
54975,TEAK,326723.34,326867.34,4094750.64,4094894.64
54976,TEAK,326723.34,326867.34,4094846.64,4094990.64
54977,TEAK,326723.34,326867.34,4094942.64,4095086.64
54978,TEAK,326723.34,326867.34,4095038.64,4095182.64
54979,TEAK,326723.34,326867.34,4095134.64,4095278.64
54980,TEAK,326723.34,326867.34,4095230.64,4095374.64
54981,TEAK,326723.34,326867.34,4095326.64,4095470.64
54982,TEAK,326723.34,326867.34,4095422.64,4095566.64
54983,TEAK,326723.34,326867.34,4095518.64,4095662.64
54984,TEAK,326723.34,326867.34,4095614.64,4095758.64
54985,TEAK,326723.34,326867.34,4095710.64,4095854.64
54986,TEAK,326723.34,326867.34,4095806.64,4095950.64
54987,TEAK,326723.34,326867.34,4095902.64,4096046.64
54988,TEAK,326723.34,326867.34,4095998.64,4096142.64
54989,TEAK,326723.34,326867.34,4096094.64,4096238.64
54990,TEAK,326723.34,326867.34,4096190.64,4096334.64
54991,TEAK,326723.34,326867.34,4096286.64,4096430.64
54992,TEAK,326723.34,326867.34,4096382.64,4096526.64
54993,TEAK,326723.34,326867.34,4096478.64,4096622.64
54994,TEAK,326723.34,326867.34,4096574.64,4096718.64
54995,TEAK,326723.34,326867.34,4096670.64,4096814.64
54996,TEAK,326723.34,326867.34,4096766.64,4096910.64
54997,TEAK,326723.34,326867.34,4096862.64,4097006.64
54998,TEAK,326723.34,326867.34,4096958.64,4097102.64
54999,TEAK,326723.34,326867.34,4097054.64,4097198.64
55000,TEAK,326723.34,326867.34,4097150.64,4097294.64
55001,TEAK,326723.34,326867.34,4097246.64,4097390.64
55002,TEAK,326723.34,326867.34,4097342.64,4097486.64
55003,TEAK,326723.34,326867.34,4097438.64,4097582.64
55004,TEAK,326723.34,326867.34,4097534.64,4097678.64
55005,TEAK,326723.34,326867.34,4097630.64,4097774.64
55006,TEAK,326723.34,326867.34,4097726.64,4097870.64
55007,TEAK,326723.34,326867.34,4097822.64,4097966.64
55008,TEAK,326723.34,326867.34,4097918.64,4098062.64
55009,TEAK,326723.34,326867.34,4098014.64,4098158.64
55010,TEAK,326723.34,326867.34,4098110.64,4098254.64
55011,TEAK,326723.34,326867.34,4098206.64,4098350.64
55012,TEAK,326723.34,326867.34,4098302.64,4098446.64
55013,TEAK,326723.34,326867.34,4098398.64,4098542.64
55014,TEAK,326723.34,326867.34,4098494.64,4098638.64
55015,TEAK,326723.34,326867.34,4098590.64,4098734.64
55016,TEAK,326723.34,326867.34,4098686.64,4098830.64
55017,TEAK,326723.34,326867.34,4098782.64,4098926.64
55018,TEAK,326723.34,326867.34,4098878.64,4099022.64
55019,TEAK,326723.34,326867.34,4098974.64,4099118.64
55020,TEAK,326723.34,326867.34,4099070.64,4099214.64
55021,TEAK,326723.34,326867.34,4099166.64,4099310.64
55022,TEAK,326723.34,326867.34,4099262.64,4099406.64
55023,TEAK,326723.34,326867.34,4099358.64,4099502.64
55024,TEAK,326723.34,326867.34,4099454.64,4099598.64
55025,TEAK,326723.34,326867.34,4099550.64,4099694.64
55026,TEAK,326723.34,326867.34,4099646.64,4099790.64
55027,TEAK,326723.34,326867.34,4099742.64,4099886.64
55028,TEAK,326723.34,326867.34,4099838.64,4099982.64
55029,TEAK,326723.34,326867.34,4099934.64,4100078.64
55030,TEAK,326723.34,326867.34,4100030.64,4100174.64
55031,TEAK,326723.34,326867.34,4100126.64,4100270.64
55032,TEAK,326723.34,326867.34,4100222.64,4100366.64
55033,TEAK,326723.34,326867.34,4100318.64,4100462.64
55034,TEAK,326723.34,326867.34,4100414.64,4100558.64
55035,TEAK,326723.34,326867.34,4100510.64,4100654.64
55036,TEAK,326723.34,326867.34,4100606.64,4100750.64
55037,TEAK,326723.34,326867.34,4100702.64,4100846.64
55038,TEAK,326723.34,326867.34,4100798.64,4100942.64
55039,TEAK,326723.34,326867.34,4100894.64,4101038.64
55040,TEAK,326723.34,326867.34,4100990.64,4101134.64
55041,TEAK,326723.34,326867.34,4101086.64,4101230.64
55042,TEAK,326723.34,326867.34,4101182.64,4101326.64
55043,TEAK,326723.34,326867.34,4101278.64,4101422.64
55044,TEAK,326723.34,326867.34,4101374.64,4101518.64
55045,TEAK,326723.34,326867.34,4101470.64,4101614.64
55046,TEAK,326723.34,326867.34,4101566.64,4101710.64
55047,TEAK,326723.34,326867.34,4101662.64,4101806.64
55048,TEAK,326723.34,326867.34,4101758.64,4101902.64
55049,TEAK,326723.34,326867.34,4101854.64,4101998.64
55050,TEAK,326723.34,326867.34,4101950.64,4102094.64
55051,TEAK,326723.34,326867.34,4102046.64,4102190.64
55052,TEAK,326723.34,326867.34,4102142.64,4102286.64
55053,TEAK,326723.34,326867.34,4102238.64,4102382.64
55054,TEAK,326723.34,326867.34,4102334.64,4102478.64
55055,TEAK,326723.34,326867.34,4102430.64,4102574.64
55056,TEAK,326723.34,326867.34,4102526.64,4102670.64
55057,TEAK,326723.34,326867.34,4102622.64,4102766.64
55058,TEAK,326723.34,326867.34,4102718.64,4102862.64
55059,TEAK,326723.34,326867.34,4102814.64,4102958.64
55060,TEAK,326723.34,326867.34,4102910.64,4103054.64
55061,TEAK,326723.34,326867.34,4103006.64,4103150.64
55062,TEAK,326723.34,326867.34,4103102.64,4103246.64
55063,TEAK,326723.34,326867.34,4103198.64,4103342.64
55064,TEAK,326723.34,326867.34,4103294.64,4103438.64
55065,TEAK,326723.34,326867.34,4103390.64,4103534.64
55066,TEAK,326723.34,326867.34,4103486.64,4103630.64
55067,TEAK,326723.34,326867.34,4103582.64,4103726.64
55068,TEAK,326723.34,326867.34,4103678.64,4103822.64
55069,TEAK,326723.34,326867.34,4103774.64,4103918.64
55070,TEAK,326723.34,326867.34,4103870.64,4104014.64
55071,TEAK,326723.34,326867.34,4103966.64,4104110.64
55072,TEAK,326723.34,326867.34,4104062.64,4104206.64
55073,TEAK,326723.34,326867.34,4104158.64,4104302.64
55074,TEAK,326723.34,326867.34,4104254.64,4104398.64
55075,TEAK,326723.34,326867.34,4104350.64,4104494.64
55076,TEAK,326723.34,326867.34,4104446.64,4104590.64
55077,TEAK,326723.34,326867.34,4104542.64,4104686.64
55078,TEAK,326723.34,326867.34,4104638.64,4104782.64
55079,TEAK,326723.34,326867.34,4104734.64,4104878.64
55080,TEAK,326723.34,326867.34,4104830.64,4104974.64
55081,TEAK,326723.34,326867.34,4104926.64,4105070.64
55082,TEAK,326723.34,326867.34,4105022.64,4105166.64
55083,TEAK,326723.34,326867.34,4105118.64,4105262.64
55084,TEAK,326723.34,326867.34,4105214.64,4105358.64
55085,TEAK,326723.34,326867.34,4105310.64,4105454.64
55086,TEAK,326723.34,326867.34,4105406.64,4105550.64
55087,TEAK,326723.34,326867.34,4105502.64,4105646.64
55088,TEAK,326723.34,326867.34,4105598.64,4105742.64
55089,TEAK,326723.34,326867.34,4105694.64,4105838.64
55090,TEAK,326723.34,326867.34,4105790.64,4105934.64
55091,TEAK,326723.34,326867.34,4105886.64,4106030.64
55092,TEAK,326723.34,326867.34,4105982.64,4106126.64
55093,TEAK,326723.34,326867.34,4106078.64,4106222.64
55094,TEAK,326723.34,326867.34,4106174.64,4106318.64
55095,TEAK,326723.34,326867.34,4106270.64,4106414.64
55096,TEAK,326723.34,326867.34,4106366.64,4106510.64
55097,TEAK,326723.34,326867.34,4106462.64,4106606.64
55098,TEAK,326723.34,326867.34,4106558.64,4106702.64
55099,TEAK,326723.34,326867.34,4106654.64,4106798.64
55100,TEAK,326723.34,326867.34,4106750.64,4106894.64
55101,TEAK,326723.34,326867.34,4106846.64,4106990.64
55102,TEAK,326723.34,326867.34,4106942.64,4107086.64
55103,TEAK,326723.34,326867.34,4107038.64,4107182.64
55104,TEAK,326723.34,326867.34,4107134.64,4107278.64
55105,TEAK,326723.34,326867.34,4107230.64,4107374.64
55106,TEAK,326723.34,326867.34,4107326.64,4107470.64
55107,TEAK,326723.34,326867.34,4107422.64,4107566.64
55108,TEAK,326723.34,326867.34,4107518.64,4107662.64
55109,TEAK,326723.34,326867.34,4107614.64,4107758.64
55110,TEAK,326723.34,326867.34,4107710.64,4107854.64
55111,TEAK,326723.34,326867.34,4107806.64,4107950.64
55112,TEAK,326723.34,326867.34,4107902.64,4108046.64
55113,TEAK,326723.34,326867.34,4107998.64,4108142.64
55114,TEAK,326723.34,326867.34,4108094.64,4108238.64
55115,TEAK,326723.34,326867.34,4108190.64,4108334.64
55116,TEAK,326723.34,326867.34,4108286.64,4108430.64
55117,TEAK,326723.34,326867.34,4108382.64,4108526.64
55118,TEAK,326723.34,326867.34,4108478.64,4108622.64
55119,TEAK,326723.34,326867.34,4108574.64,4108718.64
55120,TEAK,326723.34,326867.34,4108670.64,4108814.64
55121,TEAK,326723.34,326867.34,4108766.64,4108910.64
55122,TEAK,326723.34,326867.34,4108862.64,4109006.64
55123,TEAK,326819.34,326963.34,4087262.64,4087406.64
55124,TEAK,326819.34,326963.34,4087358.64,4087502.64
55125,TEAK,326819.34,326963.34,4087454.64,4087598.64
55126,TEAK,326819.34,326963.34,4087550.64,4087694.64
55127,TEAK,326819.34,326963.34,4087646.64,4087790.64
55128,TEAK,326819.34,326963.34,4087742.64,4087886.64
55129,TEAK,326819.34,326963.34,4087838.64,4087982.64
55130,TEAK,326819.34,326963.34,4087934.64,4088078.64
55131,TEAK,326819.34,326963.34,4088030.64,4088174.64
55132,TEAK,326819.34,326963.34,4088126.64,4088270.64
55133,TEAK,326819.34,326963.34,4088222.64,4088366.64
55134,TEAK,326819.34,326963.34,4088318.64,4088462.64
55135,TEAK,326819.34,326963.34,4088414.64,4088558.64
55136,TEAK,326819.34,326963.34,4088510.64,4088654.64
55137,TEAK,326819.34,326963.34,4088606.64,4088750.64
55138,TEAK,326819.34,326963.34,4088702.64,4088846.64
55139,TEAK,326819.34,326963.34,4088798.64,4088942.64
55140,TEAK,326819.34,326963.34,4088894.64,4089038.64
55141,TEAK,326819.34,326963.34,4088990.64,4089134.64
55142,TEAK,326819.34,326963.34,4089086.64,4089230.64
55143,TEAK,326819.34,326963.34,4089182.64,4089326.64
55144,TEAK,326819.34,326963.34,4089278.64,4089422.64
55145,TEAK,326819.34,326963.34,4089374.64,4089518.64
55146,TEAK,326819.34,326963.34,4089470.64,4089614.64
55147,TEAK,326819.34,326963.34,4089566.64,4089710.64
55148,TEAK,326819.34,326963.34,4089662.64,4089806.64
55149,TEAK,326819.34,326963.34,4089758.64,4089902.64
55150,TEAK,326819.34,326963.34,4089854.64,4089998.64
55151,TEAK,326819.34,326963.34,4089950.64,4090094.64
55152,TEAK,326819.34,326963.34,4090046.64,4090190.64
55153,TEAK,326819.34,326963.34,4090142.64,4090286.64
55154,TEAK,326819.34,326963.34,4090238.64,4090382.64
55155,TEAK,326819.34,326963.34,4090334.64,4090478.64
55156,TEAK,326819.34,326963.34,4090430.64,4090574.64
55157,TEAK,326819.34,326963.34,4090526.64,4090670.64
55158,TEAK,326819.34,326963.34,4090622.64,4090766.64
55159,TEAK,326819.34,326963.34,4090718.64,4090862.64
55160,TEAK,326819.34,326963.34,4090814.64,4090958.64
55161,TEAK,326819.34,326963.34,4090910.64,4091054.64
55162,TEAK,326819.34,326963.34,4091006.64,4091150.64
55163,TEAK,326819.34,326963.34,4091102.64,4091246.64
55164,TEAK,326819.34,326963.34,4091198.64,4091342.64
55165,TEAK,326819.34,326963.34,4091294.64,4091438.64
55166,TEAK,326819.34,326963.34,4091390.64,4091534.64
55167,TEAK,326819.34,326963.34,4091486.64,4091630.64
55168,TEAK,326819.34,326963.34,4091582.64,4091726.64
55169,TEAK,326819.34,326963.34,4091678.64,4091822.64
55170,TEAK,326819.34,326963.34,4091774.64,4091918.64
55171,TEAK,326819.34,326963.34,4091870.64,4092014.64
55172,TEAK,326819.34,326963.34,4091966.64,4092110.64
55173,TEAK,326819.34,326963.34,4092062.64,4092206.64
55174,TEAK,326819.34,326963.34,4092158.64,4092302.64
55175,TEAK,326819.34,326963.34,4092254.64,4092398.64
55176,TEAK,326819.34,326963.34,4092350.64,4092494.64
55177,TEAK,326819.34,326963.34,4092446.64,4092590.64
55178,TEAK,326819.34,326963.34,4092542.64,4092686.64
55179,TEAK,326819.34,326963.34,4092638.64,4092782.64
55180,TEAK,326819.34,326963.34,4092734.64,4092878.64
55181,TEAK,326819.34,326963.34,4092830.64,4092974.64
55182,TEAK,326819.34,326963.34,4092926.64,4093070.64
55183,TEAK,326819.34,326963.34,4093022.64,4093166.64
55184,TEAK,326819.34,326963.34,4093118.64,4093262.64
55185,TEAK,326819.34,326963.34,4093214.64,4093358.64
55186,TEAK,326819.34,326963.34,4093310.64,4093454.64
55187,TEAK,326819.34,326963.34,4093406.64,4093550.64
55188,TEAK,326819.34,326963.34,4093502.64,4093646.64
55189,TEAK,326819.34,326963.34,4093598.64,4093742.64
55190,TEAK,326819.34,326963.34,4093694.64,4093838.64
55191,TEAK,326819.34,326963.34,4093790.64,4093934.64
55192,TEAK,326819.34,326963.34,4093886.64,4094030.64
55193,TEAK,326819.34,326963.34,4093982.64,4094126.64
55194,TEAK,326819.34,326963.34,4094078.64,4094222.64
55195,TEAK,326819.34,326963.34,4094174.64,4094318.64
55196,TEAK,326819.34,326963.34,4094270.64,4094414.64
55197,TEAK,326819.34,326963.34,4094366.64,4094510.64
55198,TEAK,326819.34,326963.34,4094462.64,4094606.64
55199,TEAK,326819.34,326963.34,4094558.64,4094702.64
55200,TEAK,326819.34,326963.34,4094654.64,4094798.64
55201,TEAK,326819.34,326963.34,4094750.64,4094894.64
55202,TEAK,326819.34,326963.34,4094846.64,4094990.64
55203,TEAK,326819.34,326963.34,4094942.64,4095086.64
55204,TEAK,326819.34,326963.34,4095038.64,4095182.64
55205,TEAK,326819.34,326963.34,4095134.64,4095278.64
55206,TEAK,326819.34,326963.34,4095230.64,4095374.64
55207,TEAK,326819.34,326963.34,4095326.64,4095470.64
55208,TEAK,326819.34,326963.34,4095422.64,4095566.64
55209,TEAK,326819.34,326963.34,4095518.64,4095662.64
55210,TEAK,326819.34,326963.34,4095614.64,4095758.64
55211,TEAK,326819.34,326963.34,4095710.64,4095854.64
55212,TEAK,326819.34,326963.34,4095806.64,4095950.64
55213,TEAK,326819.34,326963.34,4095902.64,4096046.64
55214,TEAK,326819.34,326963.34,4095998.64,4096142.64
55215,TEAK,326819.34,326963.34,4096094.64,4096238.64
55216,TEAK,326819.34,326963.34,4096190.64,4096334.64
55217,TEAK,326819.34,326963.34,4096286.64,4096430.64
55218,TEAK,326819.34,326963.34,4096382.64,4096526.64
55219,TEAK,326819.34,326963.34,4096478.64,4096622.64
55220,TEAK,326819.34,326963.34,4096574.64,4096718.64
55221,TEAK,326819.34,326963.34,4096670.64,4096814.64
55222,TEAK,326819.34,326963.34,4096766.64,4096910.64
55223,TEAK,326819.34,326963.34,4096862.64,4097006.64
55224,TEAK,326819.34,326963.34,4096958.64,4097102.64
55225,TEAK,326819.34,326963.34,4097054.64,4097198.64
55226,TEAK,326819.34,326963.34,4097150.64,4097294.64
55227,TEAK,326819.34,326963.34,4097246.64,4097390.64
55228,TEAK,326819.34,326963.34,4097342.64,4097486.64
55229,TEAK,326819.34,326963.34,4097438.64,4097582.64
55230,TEAK,326819.34,326963.34,4097534.64,4097678.64
55231,TEAK,326819.34,326963.34,4097630.64,4097774.64
55232,TEAK,326819.34,326963.34,4097726.64,4097870.64
55233,TEAK,326819.34,326963.34,4097822.64,4097966.64
55234,TEAK,326819.34,326963.34,4097918.64,4098062.64
55235,TEAK,326819.34,326963.34,4098014.64,4098158.64
55236,TEAK,326819.34,326963.34,4098110.64,4098254.64
55237,TEAK,326819.34,326963.34,4098206.64,4098350.64
55238,TEAK,326819.34,326963.34,4098302.64,4098446.64
55239,TEAK,326819.34,326963.34,4098398.64,4098542.64
55240,TEAK,326819.34,326963.34,4098494.64,4098638.64
55241,TEAK,326819.34,326963.34,4098590.64,4098734.64
55242,TEAK,326819.34,326963.34,4098686.64,4098830.64
55243,TEAK,326819.34,326963.34,4098782.64,4098926.64
55244,TEAK,326819.34,326963.34,4098878.64,4099022.64
55245,TEAK,326819.34,326963.34,4098974.64,4099118.64
55246,TEAK,326819.34,326963.34,4099070.64,4099214.64
55247,TEAK,326819.34,326963.34,4099166.64,4099310.64
55248,TEAK,326819.34,326963.34,4099262.64,4099406.64
55249,TEAK,326819.34,326963.34,4099358.64,4099502.64
55250,TEAK,326819.34,326963.34,4099454.64,4099598.64
55251,TEAK,326819.34,326963.34,4099550.64,4099694.64
55252,TEAK,326819.34,326963.34,4099646.64,4099790.64
55253,TEAK,326819.34,326963.34,4099742.64,4099886.64
55254,TEAK,326819.34,326963.34,4099838.64,4099982.64
55255,TEAK,326819.34,326963.34,4099934.64,4100078.64
55256,TEAK,326819.34,326963.34,4100030.64,4100174.64
55257,TEAK,326819.34,326963.34,4100126.64,4100270.64
55258,TEAK,326819.34,326963.34,4100222.64,4100366.64
55259,TEAK,326819.34,326963.34,4100318.64,4100462.64
55260,TEAK,326819.34,326963.34,4100414.64,4100558.64
55261,TEAK,326819.34,326963.34,4100510.64,4100654.64
55262,TEAK,326819.34,326963.34,4100606.64,4100750.64
55263,TEAK,326819.34,326963.34,4100702.64,4100846.64
55264,TEAK,326819.34,326963.34,4100798.64,4100942.64
55265,TEAK,326819.34,326963.34,4100894.64,4101038.64
55266,TEAK,326819.34,326963.34,4100990.64,4101134.64
55267,TEAK,326819.34,326963.34,4101086.64,4101230.64
55268,TEAK,326819.34,326963.34,4101182.64,4101326.64
55269,TEAK,326819.34,326963.34,4101278.64,4101422.64
55270,TEAK,326819.34,326963.34,4101374.64,4101518.64
55271,TEAK,326819.34,326963.34,4101470.64,4101614.64
55272,TEAK,326819.34,326963.34,4101566.64,4101710.64
55273,TEAK,326819.34,326963.34,4101662.64,4101806.64
55274,TEAK,326819.34,326963.34,4101758.64,4101902.64
55275,TEAK,326819.34,326963.34,4101854.64,4101998.64
55276,TEAK,326819.34,326963.34,4101950.64,4102094.64
55277,TEAK,326819.34,326963.34,4102046.64,4102190.64
55278,TEAK,326819.34,326963.34,4102142.64,4102286.64
55279,TEAK,326819.34,326963.34,4102238.64,4102382.64
55280,TEAK,326819.34,326963.34,4102334.64,4102478.64
55281,TEAK,326819.34,326963.34,4102430.64,4102574.64
55282,TEAK,326819.34,326963.34,4102526.64,4102670.64
55283,TEAK,326819.34,326963.34,4102622.64,4102766.64
55284,TEAK,326819.34,326963.34,4102718.64,4102862.64
55285,TEAK,326819.34,326963.34,4102814.64,4102958.64
55286,TEAK,326819.34,326963.34,4102910.64,4103054.64
55287,TEAK,326819.34,326963.34,4103006.64,4103150.64
55288,TEAK,326819.34,326963.34,4103102.64,4103246.64
55289,TEAK,326819.34,326963.34,4103198.64,4103342.64
55290,TEAK,326819.34,326963.34,4103294.64,4103438.64
55291,TEAK,326819.34,326963.34,4103390.64,4103534.64
55292,TEAK,326819.34,326963.34,4103486.64,4103630.64
55293,TEAK,326819.34,326963.34,4103582.64,4103726.64
55294,TEAK,326819.34,326963.34,4103678.64,4103822.64
55295,TEAK,326819.34,326963.34,4103774.64,4103918.64
55296,TEAK,326819.34,326963.34,4103870.64,4104014.64
55297,TEAK,326819.34,326963.34,4103966.64,4104110.64
55298,TEAK,326819.34,326963.34,4104062.64,4104206.64
55299,TEAK,326819.34,326963.34,4104158.64,4104302.64
55300,TEAK,326819.34,326963.34,4104254.64,4104398.64
55301,TEAK,326819.34,326963.34,4104350.64,4104494.64
55302,TEAK,326819.34,326963.34,4104446.64,4104590.64
55303,TEAK,326819.34,326963.34,4104542.64,4104686.64
55304,TEAK,326819.34,326963.34,4104638.64,4104782.64
55305,TEAK,326819.34,326963.34,4104734.64,4104878.64
55306,TEAK,326819.34,326963.34,4104830.64,4104974.64
55307,TEAK,326819.34,326963.34,4104926.64,4105070.64
55308,TEAK,326819.34,326963.34,4105022.64,4105166.64
55309,TEAK,326819.34,326963.34,4105118.64,4105262.64
55310,TEAK,326819.34,326963.34,4105214.64,4105358.64
55311,TEAK,326819.34,326963.34,4105310.64,4105454.64
55312,TEAK,326819.34,326963.34,4105406.64,4105550.64
55313,TEAK,326819.34,326963.34,4105502.64,4105646.64
55314,TEAK,326819.34,326963.34,4105598.64,4105742.64
55315,TEAK,326819.34,326963.34,4105694.64,4105838.64
55316,TEAK,326819.34,326963.34,4105790.64,4105934.64
55317,TEAK,326819.34,326963.34,4105886.64,4106030.64
55318,TEAK,326819.34,326963.34,4105982.64,4106126.64
55319,TEAK,326819.34,326963.34,4106078.64,4106222.64
55320,TEAK,326819.34,326963.34,4106174.64,4106318.64
55321,TEAK,326819.34,326963.34,4106270.64,4106414.64
55322,TEAK,326819.34,326963.34,4106366.64,4106510.64
55323,TEAK,326819.34,326963.34,4106462.64,4106606.64
55324,TEAK,326819.34,326963.34,4106558.64,4106702.64
55325,TEAK,326819.34,326963.34,4106654.64,4106798.64
55326,TEAK,326819.34,326963.34,4106750.64,4106894.64
55327,TEAK,326819.34,326963.34,4106846.64,4106990.64
55328,TEAK,326819.34,326963.34,4106942.64,4107086.64
55329,TEAK,326819.34,326963.34,4107038.64,4107182.64
